year,season,fishery,area,catch
1972,1,16,4,0
1973,1,16,4,0
1974,1,16,4,0
1975,1,16,4,0
1976,1,16,4,0
1977,1,16,4,0
1978,1,16,4,0
1979,1,16,4,0
1980,1,16,4,0
1981,1,16,4,0
1982,1,16,4,0
1983,1,16,4,63.8
1984,1,16,4,81.8
1985,1,16,4,228.7
1986,1,16,4,148.6
1987,1,16,4,266.2
1988,1,16,4,736.5
1989,1,16,4,0
1990,1,16,4,1008.7
1991,1,16,4,2.9
1992,1,16,4,2538.7
1993,1,16,4,631.5
1994,1,16,4,160.4
1995,1,16,4,1065.5
1996,1,16,4,66.7
1997,1,16,4,18.6
1998,1,16,4,2740
1999,1,16,4,1.5
2000,1,16,4,413.1
2001,1,16,4,122.9
2002,1,16,4,634.4
2003,1,16,4,1.1
2004,1,16,4,484.3
2005,1,16,4,131.4
2006,1,16,4,16.2
2007,1,16,4,132
2008,1,16,4,25.3
2009,1,16,4,412.9
2010,1,16,4,1164.2
2011,1,16,4,110.2
2012,1,16,4,21788.7
2013,1,16,4,280.7
2014,1,16,4,5367.1
2015,1,16,4,10571
2016,1,16,4,1395.1
2017,1,16,4,403.5
2018,1,16,4,7946.4
2019,1,16,4,29740.5
2020,1,16,4,5340.7
2021,1,16,4,467.9
1952,1,17,2,0
1953,1,17,2,0
1954,1,17,2,0
1955,1,17,2,0
1956,1,17,2,0
1957,1,17,2,0
1958,1,17,2,0
1959,1,17,2,0
1960,1,17,2,0
1961,1,17,2,0
1962,1,17,2,0
1963,1,17,2,0
1964,1,17,2,0
1965,1,17,2,0
1966,1,17,2,0
1967,1,17,2,0
1968,1,17,2,0
1969,1,17,2,0
1970,1,17,2,5727.7
1971,1,17,2,6412.3
1972,1,17,2,6642
1973,1,17,2,7955.4
1974,1,17,2,9253.8
1975,1,17,2,9456.9
1976,1,17,2,7967.2
1977,1,17,2,11548.8
1978,1,17,2,6985.6
1979,1,17,2,9142.1
1980,1,17,2,8358.9
1981,1,17,2,9711.8
1982,1,17,2,8925.2
1983,1,17,2,10676.1
1984,1,17,2,10220.9
1985,1,17,2,11626.9
1986,1,17,2,10925.9
1987,1,17,2,8886.8
1988,1,17,2,9871.9
1989,1,17,2,10839.2
1990,1,17,2,15211.9
1991,1,17,2,17678.5
1992,1,17,2,8422.1
1993,1,17,2,7455.4
1994,1,17,2,12113.1
1995,1,17,2,12916.2
1996,1,17,2,12999.9
1997,1,17,2,13740.8
1998,1,17,2,14203.7
1999,1,17,2,15047.3
2000,1,17,2,16460.6
2001,1,17,2,15156.5
2002,1,17,2,16226.9
2003,1,17,2,21553.1
2004,1,17,2,22144.5
2005,1,17,2,21176.8
2006,1,17,2,23364.9
2007,1,17,2,26237.8
2008,1,17,2,26957.2
2009,1,17,2,17568.4
2010,1,17,2,15095.3
2011,1,17,2,6618
2012,1,17,2,5719.3
2013,1,17,2,8231.8
2014,1,17,2,8366.4
2015,1,17,2,8777.4
2016,1,17,2,8815.2
2017,1,17,2,10946.4
2018,1,17,2,8262
2019,1,17,2,9031.2
2020,1,17,2,12965.5
2021,1,17,2,14522.4
1952,1,18,2,0
1953,1,18,2,0
1954,1,18,2,0
1955,1,18,2,0
1956,1,18,2,0
1957,1,18,2,0
1958,1,18,2,0
1959,1,18,2,0
1960,1,18,2,0
1961,1,18,2,0
1962,1,18,2,0
1963,1,18,2,0
1964,1,18,2,0
1965,1,18,2,0
1966,1,18,2,0
1967,1,18,2,0
1968,1,18,2,0
1969,1,18,2,0
1970,1,18,2,958.7
1971,1,18,2,1072.5
1972,1,18,2,1114.5
1973,1,18,2,1333.3
1974,1,18,2,1550
1975,1,18,2,1581.8
1976,1,18,2,1332.5
1977,1,18,2,1889.3
1978,1,18,2,1139.8
1979,1,18,2,1461.5
1980,1,18,2,1336
1981,1,18,2,1474
1982,1,18,2,1363
1983,1,18,2,1480.5
1984,1,18,2,2106.8
1985,1,18,2,2373.3
1986,1,18,2,2435.5
1987,1,18,2,2095
1988,1,18,2,2516
1989,1,18,2,2740.5
1990,1,18,2,3564.8
1991,1,18,2,3997.3
1992,1,18,2,2647.3
1993,1,18,2,2616.2
1994,1,18,2,3425.5
1995,1,18,2,3821.8
1996,1,18,2,4746.5
1997,1,18,2,3969.8
1998,1,18,2,4845.8
1999,1,18,2,4812
2000,1,18,2,4934.8
2001,1,18,2,4594.5
2002,1,18,2,4760
2003,1,18,2,5454.8
2004,1,18,2,6329
2005,1,18,2,4286
2006,1,18,2,4686.7
2007,1,18,2,5130.5
2008,1,18,2,4804.3
2009,1,18,2,5778.3
2010,1,18,2,5501.5
2011,1,18,2,5328.8
2012,1,18,2,7179.5
2013,1,18,2,6010
2014,1,18,2,12520.5
2015,1,18,2,12626
2016,1,18,2,9560.7
2017,1,18,2,9118.3
2018,1,18,2,12602.8
2019,1,18,2,12550.3
2020,1,18,2,10967.8
2021,1,18,2,13487
1952,1,19,1,641.3
1953,1,19,1,315
1954,1,19,1,1000.2
1955,1,19,1,736
1956,1,19,1,181.1
1957,1,19,1,374
1958,1,19,1,834.5
1959,1,19,1,1079
1960,1,19,1,359.5
1961,1,19,1,694.2
1962,1,19,1,1743.8
1963,1,19,1,569.3
1964,1,19,1,911.7
1965,1,19,1,938
1966,1,19,1,1461
1967,1,19,1,848.7
1968,1,19,1,1722
1969,1,19,1,963.5
1970,1,19,1,842.5
1971,1,19,1,384
1972,1,19,1,210.3
1973,1,19,1,393.7
1974,1,19,1,199.2
1975,1,19,1,60.7
1976,1,19,1,298.5
1977,1,19,1,18.5
1978,1,19,1,229.8
1979,1,19,1,171
1980,1,19,1,257.6
1981,1,19,1,11.5
1982,1,19,1,172.5
1983,1,19,1,138.7
1984,1,19,1,221.7
1985,1,19,1,653.6
1986,1,19,1,101.3
1987,1,19,1,185.3
1988,1,19,1,169.8
1989,1,19,1,217.2
1990,1,19,1,137.2
1991,1,19,1,219.7
1992,1,19,1,386.7
1993,1,19,1,63.5
1994,1,19,1,18.4
1995,1,19,1,115.2
1996,1,19,1,25.7
1997,1,19,1,14.4
1998,1,19,1,53.4
1999,1,19,1,11
2000,1,19,1,1.5
2001,1,19,1,27.5
2002,1,19,1,21.8
2003,1,19,1,32.8
2004,1,19,1,73.3
2005,1,19,1,58.5
2006,1,19,1,5.7
2007,1,19,1,4.5
2008,1,19,1,14.7
2009,1,19,1,7.5
2010,1,19,1,34.8
2011,1,19,1,5.1
2012,1,19,1,3.9
2013,1,19,1,14.3
2014,1,19,1,0.3
2015,1,19,1,113.1
2016,1,19,1,88.3
2017,1,19,1,95
2018,1,19,1,46.1
2019,1,19,1,124.3
2020,1,19,1,254.5
2021,1,19,1,175
1952,1,20,1,85.5
1953,1,20,1,172.2
1954,1,20,1,140.6
1955,1,20,1,131.2
1956,1,20,1,144.9
1957,1,20,1,55
1958,1,20,1,96.7
1959,1,20,1,135.7
1960,1,20,1,107.4
1961,1,20,1,186.9
1962,1,20,1,242.3
1963,1,20,1,118.8
1964,1,20,1,283
1965,1,20,1,187.1
1966,1,20,1,121.7
1967,1,20,1,176.3
1968,1,20,1,154.2
1969,1,20,1,785.9
1970,1,20,1,653.4
1971,1,20,1,779.8
1972,1,20,1,668.2
1973,1,20,1,1091.8
1974,1,20,1,666.2
1975,1,20,1,829
1976,1,20,1,808.8
1977,1,20,1,855.3
1978,1,20,1,1086.1
1979,1,20,1,668.3
1980,1,20,1,1275.7
1981,1,20,1,1211.7
1982,1,20,1,1455
1983,1,20,1,1422.7
1984,1,20,1,1281.4
1985,1,20,1,1326.7
1986,1,20,1,1504.1
1987,1,20,1,1330.3
1988,1,20,1,1509.1
1989,1,20,1,2020.9
1990,1,20,1,1482.5
1991,1,20,1,1061.6
1992,1,20,1,1544.6
1993,1,20,1,936.4
1994,1,20,1,1036.3
1995,1,20,1,913.6
1996,1,20,1,1047.7
1997,1,20,1,1381.1
1998,1,20,1,941
1999,1,20,1,1405.9
2000,1,20,1,1157
2001,1,20,1,1282.6
2002,1,20,1,917.5
2003,1,20,1,672.3
2004,1,20,1,895
2005,1,20,1,1147.8
2006,1,20,1,1122.6
2007,1,20,1,1177.1
2008,1,20,1,1045.6
2009,1,20,1,1324.9
2010,1,20,1,1463.7
2011,1,20,1,958.7
2012,1,20,1,1044.5
2013,1,20,1,821.1
2014,1,20,1,1062.9
2015,1,20,1,695
2016,1,20,1,730.8
2017,1,20,1,900.2
2018,1,20,1,1131.6
2019,1,20,1,755.5
2020,1,20,1,804.2
2021,1,20,1,959.2
1952,1,21,4,0
1953,1,21,4,0
1954,1,21,4,0
1955,1,21,4,0
1956,1,21,4,0
1957,1,21,4,0
1958,1,21,4,0
1959,1,21,4,0
1960,1,21,4,0
1961,1,21,4,0
1962,1,21,4,0
1963,1,21,4,0
1964,1,21,4,0
1965,1,21,4,0
1966,1,21,4,0
1967,1,21,4,0
1968,1,21,4,0
1969,1,21,4,0
1970,1,21,4,0
1971,1,21,4,0
1972,1,21,4,112.7
1973,1,21,4,287.4
1974,1,21,4,33.5
1975,1,21,4,103.2
1976,1,21,4,22.8
1977,1,21,4,399.2
1978,1,21,4,274.3
1979,1,21,4,53.6
1980,1,21,4,330.8
1981,1,21,4,122.3
1982,1,21,4,147
1983,1,21,4,78.9
1984,1,21,4,217.3
1985,1,21,4,250.1
1986,1,21,4,342.9
1987,1,21,4,139.7
1988,1,21,4,128
1989,1,21,4,20.6
1990,1,21,4,38.9
1991,1,21,4,40.6
1992,1,21,4,47.9
1993,1,21,4,93.5
1994,1,21,4,77.8
1995,1,21,4,48
1996,1,21,4,10.6
1997,1,21,4,56.5
1998,1,21,4,36.4
1999,1,21,4,24.2
2000,1,21,4,8
2001,1,21,4,10.8
2002,1,21,4,0.5
2003,1,21,4,62.2
2004,1,21,4,25.2
2005,1,21,4,31.2
2006,1,21,4,62.4
2007,1,21,4,4.9
2008,1,21,4,40.2
2009,1,21,4,14.6
2010,1,21,4,0.2
2011,1,21,4,22.2
2012,1,21,4,4.7
2013,1,21,4,31.5
2014,1,21,4,5.6
2015,1,21,4,4
2016,1,21,4,7.5
2017,1,21,4,8.2
2018,1,21,4,2.9
2019,1,21,4,0.1
2020,1,21,4,2.7
2021,1,21,4,6.9
1952,1,22,3,0
1953,1,22,3,0
1954,1,22,3,0
1955,1,22,3,0
1956,1,22,3,0
1957,1,22,3,0
1958,1,22,3,0
1959,1,22,3,0
1960,1,22,3,0
1961,1,22,3,0
1962,1,22,3,0
1963,1,22,3,0
1964,1,22,3,0
1965,1,22,3,0
1966,1,22,3,0
1967,1,22,3,0
1968,1,22,3,0
1969,1,22,3,0
1970,1,22,3,27.8
1971,1,22,3,51.9
1972,1,22,3,275
1973,1,22,3,505
1974,1,22,3,103.4
1975,1,22,3,313.3
1976,1,22,3,306.6
1977,1,22,3,663.6
1978,1,22,3,679.6
1979,1,22,3,259.7
1980,1,22,3,403.5
1981,1,22,3,375
1982,1,22,3,9.5
1983,1,22,3,32.9
1984,1,22,3,29.2
1985,1,22,3,1456.2
1986,1,22,3,27.5
1987,1,22,3,17.2
1988,1,22,3,107.5
1989,1,22,3,297.2
1990,1,22,3,158.9
1991,1,22,3,255
1992,1,22,3,181.3
1993,1,22,3,470.5
1994,1,22,3,238.4
1995,1,22,3,503.5
1996,1,22,3,549.9
1997,1,22,3,349.8
1998,1,22,3,244.1
1999,1,22,3,148.7
2000,1,22,3,97.6
2001,1,22,3,0
2002,1,22,3,132
2003,1,22,3,190
2004,1,22,3,42.4
2005,1,22,3,61.6
2006,1,22,3,108.7
2007,1,22,3,51.2
2008,1,22,3,17.4
2009,1,22,3,0
2010,1,22,3,0
2011,1,22,3,3.2
2012,1,22,3,36
2013,1,22,3,89.3
2014,1,22,3,3.3
2015,1,22,3,0
2016,1,22,3,0
2017,1,22,3,65.8
2018,1,22,3,51.5
2019,1,22,3,42
2020,1,22,3,55
2021,1,22,3,78.6
1952,1,23,2,0
1953,1,23,2,0
1954,1,23,2,0
1955,1,23,2,0
1956,1,23,2,0
1957,1,23,2,0
1958,1,23,2,0
1959,1,23,2,0
1960,1,23,2,0
1961,1,23,2,0
1962,1,23,2,0
1963,1,23,2,0
1964,1,23,2,0
1965,1,23,2,0
1966,1,23,2,0
1967,1,23,2,0
1968,1,23,2,0
1969,1,23,2,0
1970,1,23,2,1237.5
1971,1,23,2,1282.5
1972,1,23,2,2025
1973,1,23,2,2295
1974,1,23,2,2287.2
1975,1,23,2,2489
1976,1,23,2,1694.3
1977,1,23,2,2310.3
1978,1,23,2,1850.7
1979,1,23,2,2583.5
1980,1,23,2,2080.7
1981,1,23,2,2644.9
1982,1,23,2,2924.8
1983,1,23,2,2759
1984,1,23,2,3904.3
1985,1,23,2,4428
1986,1,23,2,5514
1987,1,23,2,6195.3
1988,1,23,2,7370.5
1989,1,23,2,8683.1
1990,1,23,2,6462.2
1991,1,23,2,6604.8
1992,1,23,2,7593.3
1993,1,23,2,6956.5
1994,1,23,2,7716.2
1995,1,23,2,8222.3
1996,1,23,2,12760.9
1997,1,23,2,9495
1998,1,23,2,12536
1999,1,23,2,11897.4
2000,1,23,2,12658.9
2001,1,23,2,11648.6
2002,1,23,2,11196.1
2003,1,23,2,11420.9
2004,1,23,2,15036.6
2005,1,23,2,4651.6
2006,1,23,2,3744.1
2007,1,23,2,5060.5
2008,1,23,2,4496.7
2009,1,23,2,7714.3
2010,1,23,2,5852
2011,1,23,2,10903.4
2012,1,23,2,19279.7
2013,1,23,2,22749.4
2014,1,23,2,14486
2015,1,23,2,14539.5
2016,1,23,2,23877.3
2017,1,23,2,25961.9
2018,1,23,2,33564.1
2019,1,23,2,37403.4
2020,1,23,2,38148.7
2021,1,23,2,42180.6
1952,1,24,2,0
1953,1,24,2,0
1954,1,24,2,0
1955,1,24,2,0
1956,1,24,2,0
1957,1,24,2,0
1958,1,24,2,0
1959,1,24,2,0
1960,1,24,2,0
1961,1,24,2,0
1962,1,24,2,0
1963,1,24,2,0
1964,1,24,2,0
1965,1,24,2,0
1966,1,24,2,0
1967,1,24,2,0
1968,1,24,2,0
1969,1,24,2,0
1970,1,24,2,370.8
1971,1,24,2,465.9
1972,1,24,2,449.4
1973,1,24,2,507.5
1974,1,24,2,662.6
1975,1,24,2,687.7
1976,1,24,2,611.6
1977,1,24,2,1132.3
1978,1,24,2,505.4
1979,1,24,2,1284
1980,1,24,2,1009.1
1981,1,24,2,1456.1
1982,1,24,2,2220.7
1983,1,24,2,2298.4
1984,1,24,2,2018.9
1985,1,24,2,2248
1986,1,24,2,2458.7
1987,1,24,2,2501.8
1988,1,24,2,2155.1
1989,1,24,2,2278.7
1990,1,24,2,3356.7
1991,1,24,2,3624.2
1992,1,24,2,2467.8
1993,1,24,2,1748.3
1994,1,24,2,3095.3
1995,1,24,2,3489.9
1996,1,24,2,4191.7
1997,1,24,2,4406.9
1998,1,24,2,4262.7
1999,1,24,2,4322.3
2000,1,24,2,5113.8
2001,1,24,2,4820.3
2002,1,24,2,4428.2
2003,1,24,2,5710.3
2004,1,24,2,5258.3
2005,1,24,2,5612.8
2006,1,24,2,6546.8
2007,1,24,2,6223.1
2008,1,24,2,7868.5
2009,1,24,2,5568.3
2010,1,24,2,2838.9
2011,1,24,2,1726.3
2012,1,24,2,2675.2
2013,1,24,2,2607.2
2014,1,24,2,2789.5
2015,1,24,2,2328.4
2016,1,24,2,3254.3
2017,1,24,2,5948.2
2018,1,24,2,3149
2019,1,24,2,2317.6
2020,1,24,2,4073.6
2021,1,24,2,3081.7
1952,1,25,3,0
1953,1,25,3,0
1954,1,25,3,0
1955,1,25,3,0
1956,1,25,3,0
1957,1,25,3,0
1958,1,25,3,0
1959,1,25,3,0
1960,1,25,3,0
1961,1,25,3,0
1962,1,25,3,0
1963,1,25,3,0
1964,1,25,3,0
1965,1,25,3,0
1966,1,25,3,0
1967,1,25,3,0
1968,1,25,3,0
1969,1,25,3,1.7
1970,1,25,3,0
1971,1,25,3,3.8
1972,1,25,3,0
1973,1,25,3,121.7
1974,1,25,3,20.3
1975,1,25,3,6.4
1976,1,25,3,380
1977,1,25,3,645.8
1978,1,25,3,455.4
1979,1,25,3,127
1980,1,25,3,446.3
1981,1,25,3,931.3
1982,1,25,3,3394.3
1983,1,25,3,5229.7
1984,1,25,3,4709.6
1985,1,25,3,5747.1
1986,1,25,3,14063.4
1987,1,25,3,2058.7
1988,1,25,3,2662.8
1989,1,25,3,13417.6
1990,1,25,3,9781.1
1991,1,25,3,19087.2
1992,1,25,3,11335.2
1993,1,25,3,8064.6
1994,1,25,3,6393.1
1995,1,25,3,8926.4
1996,1,25,3,13717.4
1997,1,25,3,16709.7
1998,1,25,3,8324.6
1999,1,25,3,9605
2000,1,25,3,9066.4
2001,1,25,3,6589.5
2002,1,25,3,14697.4
2003,1,25,3,14709.2
2004,1,25,3,15546.4
2005,1,25,3,10342.1
2006,1,25,3,16725.7
2007,1,25,3,11370.1
2008,1,25,3,14114.7
2009,1,25,3,17810
2010,1,25,3,11907.7
2011,1,25,3,11434.8
2012,1,25,3,12263.8
2013,1,25,3,10793.7
2014,1,25,3,7566
2015,1,25,3,4358.9
2016,1,25,3,7337.2
2017,1,25,3,8313.1
2018,1,25,3,6131.2
2019,1,25,3,4437.7
2020,1,25,3,3018.5
2021,1,25,3,8165.5
1952,1,26,3,0
1953,1,26,3,0
1954,1,26,3,0
1955,1,26,3,0
1956,1,26,3,0
1957,1,26,3,0
1958,1,26,3,0
1959,1,26,3,0
1960,1,26,3,0
1961,1,26,3,0
1962,1,26,3,0
1963,1,26,3,0
1964,1,26,3,0
1965,1,26,3,0
1966,1,26,3,0
1967,1,26,3,0
1968,1,26,3,0.2
1969,1,26,3,0
1970,1,26,3,0
1971,1,26,3,0
1972,1,26,3,0
1973,1,26,3,119.8
1974,1,26,3,1.1
1975,1,26,3,0
1976,1,26,3,0
1977,1,26,3,0
1978,1,26,3,318.6
1979,1,26,3,19
1980,1,26,3,58.3
1981,1,26,3,4.5
1982,1,26,3,1609.5
1983,1,26,3,1029.3
1984,1,26,3,1621.1
1985,1,26,3,3898
1986,1,26,3,4255.5
1987,1,26,3,3184.7
1988,1,26,3,525.2
1989,1,26,3,6743
1990,1,26,3,3574.4
1991,1,26,3,28126
1992,1,26,3,9890.5
1993,1,26,3,4465.6
1994,1,26,3,2553.5
1995,1,26,3,3380.8
1996,1,26,3,10149.4
1997,1,26,3,7192.4
1998,1,26,3,9332.4
1999,1,26,3,1783.4
2000,1,26,3,5019.2
2001,1,26,3,1372.1
2002,1,26,3,2950
2003,1,26,3,29044.2
2004,1,26,3,3573.6
2005,1,26,3,6265
2006,1,26,3,5708.2
2007,1,26,3,15312.7
2008,1,26,3,9093.2
2009,1,26,3,12644.9
2010,1,26,3,31235.3
2011,1,26,3,14461.1
2012,1,26,3,17606.1
2013,1,26,3,22551.8
2014,1,26,3,23744
2015,1,26,3,15873
2016,1,26,3,7134.2
2017,1,26,3,32105.6
2018,1,26,3,18017
2019,1,26,3,24749.2
2020,1,26,3,42714.1
2021,1,26,3,16840.1
1952,1,27,5,0
1953,1,27,5,0
1954,1,27,5,0
1955,1,27,5,0
1956,1,27,5,0
1957,1,27,5,0
1958,1,27,5,0
1959,1,27,5,0
1960,1,27,5,0
1961,1,27,5,0
1962,1,27,5,0
1963,1,27,5,0
1964,1,27,5,0
1965,1,27,5,0
1966,1,27,5,0
1967,1,27,5,0
1968,1,27,5,0
1969,1,27,5,0
1970,1,27,5,0
1971,1,27,5,0
1972,1,27,5,0
1973,1,27,5,0
1974,1,27,5,0
1975,1,27,5,0
1976,1,27,5,0
1977,1,27,5,0
1978,1,27,5,0
1979,1,27,5,0
1980,1,27,5,0
1981,1,27,5,0
1982,1,27,5,0
1983,1,27,5,0
1984,1,27,5,0
1985,1,27,5,0
1986,1,27,5,0
1987,1,27,5,0
1988,1,27,5,0
1989,1,27,5,0
1990,1,27,5,0
1991,1,27,5,9.38871
1992,1,27,5,68.1725
1993,1,27,5,46.4343
1994,1,27,5,104.471
1995,1,27,5,62.2873
1996,1,27,5,41.3777
1997,1,27,5,77.2842
1998,1,27,5,100.63
1999,1,27,5,15.6531
2000,1,27,5,21.1697
2001,1,27,5,27.6592
2002,1,27,5,32.7866
2003,1,27,5,58.0778
2004,1,27,5,14.4854
2005,1,27,5,16.8266
2006,1,27,5,67.0701
2007,1,27,5,22.5249
2008,1,27,5,26.1892
2009,1,27,5,13.829
2010,1,27,5,25.1887
2011,1,27,5,43.5038
2012,1,27,5,20.1265
2013,1,27,5,29.3
2014,1,27,5,35.0416
2015,1,27,5,26.531
2016,1,27,5,22.8518
2017,1,27,5,24.6631
2018,1,27,5,39.1583
2019,1,27,5,41.3821
2020,1,27,5,52.3634
2021,1,27,5,20.2949
1952,1,28,2,0
1953,1,28,2,0
1954,1,28,2,0
1955,1,28,2,0
1956,1,28,2,0
1957,1,28,2,0
1958,1,28,2,0
1959,1,28,2,0
1960,1,28,2,0
1961,1,28,2,0
1962,1,28,2,0
1963,1,28,2,0
1964,1,28,2,0
1965,1,28,2,0
1966,1,28,2,0
1967,1,28,2,0
1968,1,28,2,0
1969,1,28,2,0
1970,1,28,2,0
1971,1,28,2,0
1972,1,28,2,53.4
1973,1,28,2,200
1974,1,28,2,87.4
1975,1,28,2,19.7
1976,1,28,2,185.3
1977,1,28,2,208.5
1978,1,28,2,284.9
1979,1,28,2,478.1
1980,1,28,2,1080.8
1981,1,28,2,1197.3
1982,1,28,2,1420.2
1983,1,28,2,1547.8
1984,1,28,2,1568.5
1985,1,28,2,1766.3
1986,1,28,2,1764.8
1987,1,28,2,1996.1
1988,1,28,2,2350.6
1989,1,28,2,2554.2
1990,1,28,2,2946.1
1991,1,28,2,2985.2
1992,1,28,2,3446.5
1993,1,28,2,3146.5
1994,1,28,2,3491.8
1995,1,28,2,3733.6
1996,1,28,2,5792.1
1997,1,28,2,4300.2
1998,1,28,2,5656.5
1999,1,28,2,5368.4
2000,1,28,2,5712
2001,1,28,2,5256
2002,1,28,2,5053.9
2003,1,28,2,5153.8
2004,1,28,2,6793.9
2005,1,28,2,5652.5
2006,1,28,2,4602.3
2007,1,28,2,5633.2
2008,1,28,2,4700.1
2009,1,28,2,4693.4
2010,1,28,2,3870.4
2011,1,28,2,8048.3
2012,1,28,2,7657.7
2013,1,28,2,4580.7
2014,1,28,2,5075.8
2015,1,28,2,8109.3
2016,1,28,2,4973.7
2017,1,28,2,5328.3
2018,1,28,2,5599.2
2019,1,28,2,3612.3
2020,1,28,2,6793.7
2021,1,28,2,4233.2
1952,1,29,5,0
1953,1,29,5,0
1954,1,29,5,178.991
1955,1,29,5,0
1956,1,29,5,33.4323
1957,1,29,5,0
1958,1,29,5,0
1959,1,29,5,0
1960,1,29,5,0
1961,1,29,5,0
1962,1,29,5,1.55736
1963,1,29,5,0
1964,1,29,5,15.384
1965,1,29,5,1.45778
1966,1,29,5,3.68712
1967,1,29,5,1.82158
1968,1,29,5,2.71594
1969,1,29,5,0
1970,1,29,5,0
1971,1,29,5,3.21805
1972,1,29,5,0
1973,1,29,5,0
1974,1,29,5,1.02909
1975,1,29,5,0
1976,1,29,5,5.04426
1977,1,29,5,0
1978,1,29,5,0
1979,1,29,5,0
1980,1,29,5,0
1981,1,29,5,3.7558
1982,1,29,5,218.23
1983,1,29,5,32.3394
1984,1,29,5,2.97838
1985,1,29,5,31.3283
1986,1,29,5,0
1987,1,29,5,27.8755
1988,1,29,5,69.7266
1989,1,29,5,126.424
1990,1,29,5,163.697
1991,1,29,5,0
1992,1,29,5,0
1993,1,29,5,15.1158
1994,1,29,5,0.281121
1995,1,29,5,5.78971
1996,1,29,5,0
1997,1,29,5,0
1998,1,29,5,0
1999,1,29,5,0
2000,1,29,5,0
2001,1,29,5,0
2002,1,29,5,0
2003,1,29,5,0
2004,1,29,5,0
2005,1,29,5,0
2006,1,29,5,0
2007,1,29,5,0
2008,1,29,5,0
2009,1,29,5,0
2010,1,29,5,0
2011,1,29,5,0
2012,1,29,5,0
2013,1,29,5,0
2014,1,29,5,0
2015,1,29,5,0
2016,1,29,5,0
2017,1,29,5,0
2018,1,29,5,0
2019,1,29,5,0
2020,1,29,5,0
2021,1,29,5,0
1952,1,30,2,0
1953,1,30,2,0
1954,1,30,2,0
1955,1,30,2,0
1956,1,30,2,0
1957,1,30,2,0
1958,1,30,2,0
1959,1,30,2,0
1960,1,30,2,0
1961,1,30,2,0
1962,1,30,2,0
1963,1,30,2,0
1964,1,30,2,0
1965,1,30,2,0
1966,1,30,2,0
1967,1,30,2,0
1968,1,30,2,0
1969,1,30,2,0
1970,1,30,2,3.4
1971,1,30,2,56.5
1972,1,30,2,131.6
1973,1,30,2,14.3
1974,1,30,2,52.5
1975,1,30,2,246.1
1976,1,30,2,476.2
1977,1,30,2,648.5
1978,1,30,2,921.4
1979,1,30,2,2520.4
1980,1,30,2,1240.5
1981,1,30,2,310.3
1982,1,30,2,660.1
1983,1,30,2,2774.8
1984,1,30,2,757.8
1985,1,30,2,2500.7
1986,1,30,2,148.4
1987,1,30,2,314.4
1988,1,30,2,371.2
1989,1,30,2,2082.5
1990,1,30,2,535
1991,1,30,2,2311.9
1992,1,30,2,10265.9
1993,1,30,2,32.6
1994,1,30,2,57.9
1995,1,30,2,153.1
1996,1,30,2,225.3
1997,1,30,2,600.9
1998,1,30,2,206.6
1999,1,30,2,728.3
2000,1,30,2,172
2001,1,30,2,185.5
2002,1,30,2,36.7
2003,1,30,2,573.5
2004,1,30,2,106.4
2005,1,30,2,231.1
2006,1,30,2,249.3
2007,1,30,2,225.4
2008,1,30,2,308.2
2009,1,30,2,93.4
2010,1,30,2,0
2011,1,30,2,28.1
2012,1,30,2,72.2
2013,1,30,2,0
2014,1,30,2,4.7
2015,1,30,2,0
2016,1,30,2,0
2017,1,30,2,85.1
2018,1,30,2,56.4
2019,1,30,2,0
2020,1,30,2,0
2021,1,30,2,0
1952,1,31,2,0
1953,1,31,2,0
1954,1,31,2,0
1955,1,31,2,0
1956,1,31,2,0
1957,1,31,2,0
1958,1,31,2,0
1959,1,31,2,0
1960,1,31,2,0
1961,1,31,2,0
1962,1,31,2,0
1963,1,31,2,0
1964,1,31,2,0
1965,1,31,2,0
1966,1,31,2,0
1967,1,31,2,0
1968,1,31,2,0
1969,1,31,2,0
1970,1,31,2,14.3
1971,1,31,2,0
1972,1,31,2,0
1973,1,31,2,0.2
1974,1,31,2,0
1975,1,31,2,23.4
1976,1,31,2,0
1977,1,31,2,31.4
1978,1,31,2,267.2
1979,1,31,2,30.1
1980,1,31,2,813.7
1981,1,31,2,2.4
1982,1,31,2,770.1
1983,1,31,2,712.6
1984,1,31,2,56
1985,1,31,2,436.1
1986,1,31,2,36.2
1987,1,31,2,371.4
1988,1,31,2,12.4
1989,1,31,2,68.7
1990,1,31,2,497.5
1991,1,31,2,1740.2
1992,1,31,2,6989.6
1993,1,31,2,4
1994,1,31,2,293.2
1995,1,31,2,49.3
1996,1,31,2,31.7
1997,1,31,2,2179.7
1998,1,31,2,0.2
1999,1,31,2,617.7
2000,1,31,2,9.2
2001,1,31,2,1.6
2002,1,31,2,0
2003,1,31,2,111.1
2004,1,31,2,0
2005,1,31,2,466
2006,1,31,2,102.3
2007,1,31,2,167.6
2008,1,31,2,14
2009,1,31,2,81.4
2010,1,31,2,8.8
2011,1,31,2,6.5
2012,1,31,2,0.1
2013,1,31,2,4.2
2014,1,31,2,0
2015,1,31,2,0
2016,1,31,2,0
2017,1,31,2,2410.3
2018,1,31,2,3.9
2019,1,31,2,0.9
2020,1,31,2,0
2021,1,31,2,0
1952,1,32,2,0
1953,1,32,2,0
1954,1,32,2,0
1955,1,32,2,0
1956,1,32,2,0
1957,1,32,2,0
1958,1,32,2,0
1959,1,32,2,0
1960,1,32,2,0
